Employee Id,Corporate Source,Branch Source,Funds Paid,Status
EMP-de9dc667-89d1-4c86-964b-d4239b02eae9,CORP-a9804e0b-e8b0-4837-8bbe-aabafcd483dd,BRC-0b4fa181-996b-44e2-a392-3b6b51a8fac4,37.20,processing
EMP-685acaac-13c9-4016-ab63-d098de1bfb18,CORP-a9804e0b-e8b0-4837-8bbe-aabafcd483dd,BRC-c18ce67b-a514-41d7-9626-9fb6c93eb385,14.61,processing
EMP-32a1a4a1-1728-4830-8732-17435a0b2da0,CORP-e4025d0e-0491-49ef-8284-2738c2d0a0cf,BRC-94dddc86-cf93-4d41-b082-363d23a21e00,9.85,processing
EMP-a1777652-4562-4d3c-9d19-93b8c541f864,CORP-a9804e0b-e8b0-4837-8bbe-aabafcd483dd,BRC-5a32e859-e91a-490c-b4f2-bce67695f30c,13.84,processing
EMP-31dcea12-38e3-46a3-97cb-754e02e9b72c,CORP-55988522-7698-46ba-bddd-4bc2956a6bb4,BRC-b19e8df1-77b7-40f4-a290-a909eb741e5b,15.79,processing
EMP-509d6b0c-43e9-4151-950c-5d09044690e0,CORP-a9804e0b-e8b0-4837-8bbe-aabafcd483dd,BRC-7a16eeb4-c285-479c-b905-b6f7819d2cc0,36.52,processing
EMP-94e46704-c326-434e-8e14-cc3dadd35a30,CORP-55988522-7698-46ba-bddd-4bc2956a6bb4,BRC-a2678ab8-daec-4df8-b467-f18355184435,18.46,failed
EMP-6439aea3-d5c2-4a10-ad4f-769bc69c5670,CORP-1f5ba4e7-926a-47c5-9031-b07ad1dd6261,BRC-59f3ee96-0a6f-4fa1-aec9-803c3d2cd6ce,50.52,processing
EMP-d4b8d5eb-76bc-4d36-9784-714a6c8e338f,CORP-1f5ba4e7-926a-47c5-9031-b07ad1dd6261,BRC-5713fc98-f3fe-4a69-b9f2-f29ab079b917,33.82,processing
EMP-0a5d2015-8228-4a83-b4c4-3f838b72404d,CORP-e4025d0e-0491-49ef-8284-2738c2d0a0cf,BRC-5a32e859-e91a-490c-b4f2-bce67695f30c,44.17,processing
EMP-c29825e6-dd22-438e-b336-79e0ed7f56ae,CORP-a9804e0b-e8b0-4837-8bbe-aabafcd483dd,BRC-ea093494-a5bc-4ecf-b4c1-9f6b0eabec86,29.36,processing
EMP-6a5f4dd3-bef4-47d2-b857-615c89280f65,CORP-a9804e0b-e8b0-4837-8bbe-aabafcd483dd,BRC-29bf2018-115d-41fa-9cda-ba9698eb6abf,17.07,processing
EMP-dda4afca-0960-420c-b5de-9d09917f5814,CORP-a9804e0b-e8b0-4837-8bbe-aabafcd483dd,BRC-c18ce67b-a514-41d7-9626-9fb6c93eb385,31.49,processing
EMP-ac203d91-17eb-4774-869e-b3ac84a02898,CORP-a9804e0b-e8b0-4837-8bbe-aabafcd483dd,BRC-3698d771-ebf5-47d7-8a55-b7910a5e61d9,27.89,processing
EMP-a2bf97c3-abdd-43db-9e37-9baf99510d05,CORP-e4025d0e-0491-49ef-8284-2738c2d0a0cf,BRC-5cdf258f-4916-477e-b9da-1e60cd15cab3,38.03,processing
EMP-77145d82-2cda-404e-838e-7d1f66b794a7,CORP-1f5ba4e7-926a-47c5-9031-b07ad1dd6261,BRC-bbfbdfe5-0173-4613-8b07-aadb828e67f6,17.38,processing
EMP-a96a732b-e3e0-4ef1-ba53-669ec7bcb70f,CORP-1f5ba4e7-926a-47c5-9031-b07ad1dd6261,BRC-6bc356d6-e508-4b82-9801-8129878dabe2,34.69,processing
EMP-ca51b0b4-adf7-4c65-8312-40125f7c5c28,CORP-a9804e0b-e8b0-4837-8bbe-aabafcd483dd,BRC-022992c6-0e0c-4358-bf5f-d6bac61cbcab,51.86,failed
EMP-0d5b456d-250e-42bd-bcc8-f486a36240d7,CORP-1f5ba4e7-926a-47c5-9031-b07ad1dd6261,BRC-a2678ab8-daec-4df8-b467-f18355184435,52.17,processing
EMP-3542b68e-cbf6-42bf-81b4-f9b1d4834917,CORP-e4025d0e-0491-49ef-8284-2738c2d0a0cf,BRC-29bf2018-115d-41fa-9cda-ba9698eb6abf,20.32,processing
EMP-ae41f485-7fc4-49c2-bef0-a61dcd12e9aa,CORP-7dc67e67-e879-4da0-8fee-7d14ba4752b8,BRC-bbfbdfe5-0173-4613-8b07-aadb828e67f6,16.20,processing
EMP-13f10bf4-c1d9-4b9c-9a51-1bccd5311dc1,CORP-a9804e0b-e8b0-4837-8bbe-aabafcd483dd,BRC-94dddc86-cf93-4d41-b082-363d23a21e00,39.20,processing
EMP-b15a0058-38d2-46c3-bdcf-f55223ae1fd2,CORP-7dc67e67-e879-4da0-8fee-7d14ba4752b8,BRC-5a6fd430-c093-4ed9-ad8b-3ad2d25f4f8e,20.16,processing
EMP-b324d223-9f8a-4963-afb1-f255d3f653f1,CORP-7dc67e67-e879-4da0-8fee-7d14ba4752b8,BRC-7a16eeb4-c285-479c-b905-b6f7819d2cc0,24.83,processing
EMP-11cd7e29-a916-43fb-8e5a-aabedd8ee41b,CORP-55988522-7698-46ba-bddd-4bc2956a6bb4,BRC-71600c03-f7fd-4c35-a963-1fe56c820825,12.79,processing
EMP-8512bcfb-fba7-4be4-92d1-cd0c0c5ae268,CORP-7dc67e67-e879-4da0-8fee-7d14ba4752b8,BRC-52b071ba-5b35-4743-b219-40230551cd8c,23.63,processing
EMP-60885474-b442-4d7a-af5f-7188474e8464,CORP-e4025d0e-0491-49ef-8284-2738c2d0a0cf,BRC-a4150398-52f2-4797-b0af-26d88b30cf39,17.20,processing
EMP-4b617065-7c7c-4190-9dc7-71865432e2f5,CORP-e4025d0e-0491-49ef-8284-2738c2d0a0cf,BRC-6bc356d6-e508-4b82-9801-8129878dabe2,31.31,processing
EMP-b5e332e5-ff4d-4825-90cb-7562029fd4f7,CORP-55988522-7698-46ba-bddd-4bc2956a6bb4,BRC-7a16eeb4-c285-479c-b905-b6f7819d2cc0,26.59,processing
EMP-d5f72bb2-746e-4f4a-b713-d12976a50035,CORP-7dc67e67-e879-4da0-8fee-7d14ba4752b8,BRC-bbfbdfe5-0173-4613-8b07-aadb828e67f6,33.47,processing
EMP-60185c17-8bc6-4507-a5b1-52a1c2ebdb7f,CORP-55988522-7698-46ba-bddd-4bc2956a6bb4,BRC-59f3ee96-0a6f-4fa1-aec9-803c3d2cd6ce,15.51,processing
EMP-eed972cd-416b-44a3-a318-fa1ed6827c4a,CORP-a9804e0b-e8b0-4837-8bbe-aabafcd483dd,BRC-71600c03-f7fd-4c35-a963-1fe56c820825,79.62,processing
EMP-5681c055-229d-4996-9118-98f119f149df,CORP-e4025d0e-0491-49ef-8284-2738c2d0a0cf,BRC-577934f5-f781-4e1f-88b2-48b1458c47e0,34.75,processing
EMP-79eae333-9ff1-4a39-90c9-6894af3ac543,CORP-7dc67e67-e879-4da0-8fee-7d14ba4752b8,BRC-770a7c74-286c-4592-8144-4c5e7f69eaa0,25.58,processing
EMP-34cf53d0-15d8-4799-959e-aebe2c10c32b,CORP-a9804e0b-e8b0-4837-8bbe-aabafcd483dd,BRC-534d4c42-3760-41fe-843b-6ee3e453bfca,17.52,processing
EMP-8655db38-426d-4e4e-b15a-268f3a4b3fa2,CORP-1f5ba4e7-926a-47c5-9031-b07ad1dd6261,BRC-b932844f-34c1-47e5-b3a8-5cf78c321d65,17.08,processing
EMP-00199f7e-2338-4200-a930-04e57f5b7be9,CORP-55988522-7698-46ba-bddd-4bc2956a6bb4,BRC-bbfbdfe5-0173-4613-8b07-aadb828e67f6,31.76,processing
EMP-2359a619-a110-4e32-8d5f-d0d51607158e,CORP-55988522-7698-46ba-bddd-4bc2956a6bb4,BRC-a2678ab8-daec-4df8-b467-f18355184435,7.30,processing
EMP-b0a048e1-1dd2-46dd-82d1-0a33266a91dd,CORP-e4025d0e-0491-49ef-8284-2738c2d0a0cf,BRC-52b071ba-5b35-4743-b219-40230551cd8c,13.30,processing
EMP-9f9674a9-b78b-4e08-8a00-2bba2d1a25ab,CORP-a9804e0b-e8b0-4837-8bbe-aabafcd483dd,BRC-5cdf258f-4916-477e-b9da-1e60cd15cab3,33.87,processing
EMP-72e5b021-383a-486b-a371-92d5bf70c23a,CORP-7dc67e67-e879-4da0-8fee-7d14ba4752b8,BRC-2d047a52-d2d0-4af0-88d4-f60cad1e613c,23.46,processing
EMP-bf9ccf0a-57dd-412e-b63c-ff99ec1cbef0,CORP-1f5ba4e7-926a-47c5-9031-b07ad1dd6261,BRC-14529809-f882-4603-aef1-dd0a3396c148,35.77,processing
EMP-1a3e7897-242b-4bee-be26-72f5f00f7b47,CORP-1f5ba4e7-926a-47c5-9031-b07ad1dd6261,BRC-55ed5842-adff-441c-b242-b657e7d69a5a,26.27,processing
EMP-eb5e2b91-f9e6-461e-b7a4-da2bacb09f8a,CORP-e4025d0e-0491-49ef-8284-2738c2d0a0cf,BRC-6bc356d6-e508-4b82-9801-8129878dabe2,39.05,processing
EMP-bd01e67f-b56c-4e0e-b8f1-6baf3e1ca6fb,CORP-7dc67e67-e879-4da0-8fee-7d14ba4752b8,BRC-0b4fa181-996b-44e2-a392-3b6b51a8fac4,15.90,processing
EMP-c43da791-ea0c-48f5-94a9-701093ebcbaa,CORP-1f5ba4e7-926a-47c5-9031-b07ad1dd6261,BRC-5cdf258f-4916-477e-b9da-1e60cd15cab3,55.89,processing
EMP-86d75aa0-df86-4e9f-9e16-4f9ecc16e6c3,CORP-1f5ba4e7-926a-47c5-9031-b07ad1dd6261,BRC-b19e8df1-77b7-40f4-a290-a909eb741e5b,29.23,processing
EMP-1560ffaa-1a90-407c-b680-23b5615ef678,CORP-1f5ba4e7-926a-47c5-9031-b07ad1dd6261,BRC-5cdf258f-4916-477e-b9da-1e60cd15cab3,25.47,processing
EMP-764c0de7-043b-4827-b653-7ee7d538dbcf,CORP-1f5ba4e7-926a-47c5-9031-b07ad1dd6261,BRC-52b071ba-5b35-4743-b219-40230551cd8c,22.95,processing
EMP-e178dba7-a8f7-4732-afdd-35acaa0cd691,CORP-7dc67e67-e879-4da0-8fee-7d14ba4752b8,BRC-3698d771-ebf5-47d7-8a55-b7910a5e61d9,33.67,processing
EMP-5abdc0ec-b413-44c2-ae11-c73608d42f0d,CORP-55988522-7698-46ba-bddd-4bc2956a6bb4,BRC-022992c6-0e0c-4358-bf5f-d6bac61cbcab,16.86,processing
EMP-dbb30d03-a58e-4b32-bc54-b111d8c41784,CORP-a9804e0b-e8b0-4837-8bbe-aabafcd483dd,BRC-534d4c42-3760-41fe-843b-6ee3e453bfca,41.02,processing
EMP-f0fbf6e3-0474-4a4a-90b3-479c21b25642,CORP-1f5ba4e7-926a-47c5-9031-b07ad1dd6261,BRC-5713fc98-f3fe-4a69-b9f2-f29ab079b917,11.46,processing
EMP-da9a3258-3b7c-4abb-8025-fff372a2fe64,CORP-1f5ba4e7-926a-47c5-9031-b07ad1dd6261,BRC-2d047a52-d2d0-4af0-88d4-f60cad1e613c,32.03,processing
EMP-65f0a839-1309-43bf-b07c-05bdfd3c5687,CORP-7dc67e67-e879-4da0-8fee-7d14ba4752b8,BRC-94dddc86-cf93-4d41-b082-363d23a21e00,12.93,processing
EMP-f16771d9-b1fd-42a0-ae27-94ddaa88de3d,CORP-a9804e0b-e8b0-4837-8bbe-aabafcd483dd,BRC-52b071ba-5b35-4743-b219-40230551cd8c,25.55,processing
EMP-48fda01a-7cac-4c23-a9cc-e7eba554c3a3,CORP-1f5ba4e7-926a-47c5-9031-b07ad1dd6261,BRC-5713fc98-f3fe-4a69-b9f2-f29ab079b917,49.80,processing
EMP-cdb50f02-f0b8-4427-80ec-713957643501,CORP-7dc67e67-e879-4da0-8fee-7d14ba4752b8,BRC-770a7c74-286c-4592-8144-4c5e7f69eaa0,10.75,failed
EMP-a67c09a6-1681-4102-8630-b3fdc55f3800,CORP-55988522-7698-46ba-bddd-4bc2956a6bb4,BRC-6bc356d6-e508-4b82-9801-8129878dabe2,18.32,processing
EMP-ae28d5e8-46cd-4c94-a9b6-7e86608b101c,CORP-1f5ba4e7-926a-47c5-9031-b07ad1dd6261,BRC-577934f5-f781-4e1f-88b2-48b1458c47e0,24.10,processing
EMP-42fa6135-d94f-4b4a-a966-67c9e4344cdc,CORP-a9804e0b-e8b0-4837-8bbe-aabafcd483dd,BRC-29bf2018-115d-41fa-9cda-ba9698eb6abf,48.88,processing
EMP-0ec13db3-79a4-4506-8dba-1f433ff8a703,CORP-e4025d0e-0491-49ef-8284-2738c2d0a0cf,BRC-b19e8df1-77b7-40f4-a290-a909eb741e5b,14.28,processing
EMP-2c1de57e-22a7-437e-a6c6-8c7d9f0e0f9b,CORP-e4025d0e-0491-49ef-8284-2738c2d0a0cf,BRC-5a6fd430-c093-4ed9-ad8b-3ad2d25f4f8e,21.36,processing
EMP-2a35568b-99cc-42d1-b699-c7fa80c98bbf,CORP-1f5ba4e7-926a-47c5-9031-b07ad1dd6261,BRC-5a6fd430-c093-4ed9-ad8b-3ad2d25f4f8e,7.77,processing
EMP-71fe4005-b7de-4867-a568-6a375a556fdf,CORP-1f5ba4e7-926a-47c5-9031-b07ad1dd6261,BRC-022992c6-0e0c-4358-bf5f-d6bac61cbcab,26.74,processing
EMP-83872fd0-87da-401f-916a-3d5c243ed65d,CORP-e4025d0e-0491-49ef-8284-2738c2d0a0cf,BRC-5a6fd430-c093-4ed9-ad8b-3ad2d25f4f8e,19.34,processing
EMP-b5d448ff-8ee0-4bfd-81a3-e2b2650b287f,CORP-7dc67e67-e879-4da0-8fee-7d14ba4752b8,BRC-2d047a52-d2d0-4af0-88d4-f60cad1e613c,28.00,processing
EMP-68db71de-34f5-401d-a125-2181670dfa76,CORP-7dc67e67-e879-4da0-8fee-7d14ba4752b8,BRC-d424bad8-3cc3-4d65-ba9a-77c14face820,27.38,processing
EMP-d87433d8-13a5-4476-93f6-a0d0e3e50a8c,CORP-1f5ba4e7-926a-47c5-9031-b07ad1dd6261,BRC-0b4fa181-996b-44e2-a392-3b6b51a8fac4,29.63,processing
EMP-1e88374a-ead7-42ad-bcee-197cd3fb1f33,CORP-7dc67e67-e879-4da0-8fee-7d14ba4752b8,BRC-7a16eeb4-c285-479c-b905-b6f7819d2cc0,21.69,processing
EMP-e764c732-fa26-467f-8e49-57b11882b447,CORP-a9804e0b-e8b0-4837-8bbe-aabafcd483dd,BRC-3698d771-ebf5-47d7-8a55-b7910a5e61d9,19.51,failed
EMP-7ef7dbc9-8a83-4618-85af-80aee487c757,CORP-55988522-7698-46ba-bddd-4bc2956a6bb4,BRC-48d5e702-c481-474f-a8fa-0efead047955,21.12,processing
EMP-7614033c-e651-43f5-99c8-6e2ec9683d4b,CORP-1f5ba4e7-926a-47c5-9031-b07ad1dd6261,BRC-52b071ba-5b35-4743-b219-40230551cd8c,40.20,processing
EMP-4c38eaa8-b1b0-465b-ba7c-491381fc6bb2,CORP-7dc67e67-e879-4da0-8fee-7d14ba4752b8,BRC-48d5e702-c481-474f-a8fa-0efead047955,44.75,processing
EMP-c783bc7b-c88a-46ce-a656-0d780706e6b3,CORP-a9804e0b-e8b0-4837-8bbe-aabafcd483dd,BRC-59f3ee96-0a6f-4fa1-aec9-803c3d2cd6ce,30.86,processing
EMP-c625ecc0-4b96-4577-838b-a06b7c469eda,CORP-7dc67e67-e879-4da0-8fee-7d14ba4752b8,BRC-b19e8df1-77b7-40f4-a290-a909eb741e5b,28.55,failed
EMP-599c763d-2e5b-4de2-8e08-40e98ee7f982,CORP-e4025d0e-0491-49ef-8284-2738c2d0a0cf,BRC-ce86aad4-f030-47b3-b6f2-858c382437d8,25.31,failed
EMP-753ea10b-dc8c-4051-9b00-864620e37032,CORP-a9804e0b-e8b0-4837-8bbe-aabafcd483dd,BRC-b19e8df1-77b7-40f4-a290-a909eb741e5b,25.51,processing
EMP-85ec742d-cfa0-4f9c-97d4-fdc57136cf85,CORP-1f5ba4e7-926a-47c5-9031-b07ad1dd6261,BRC-0b4fa181-996b-44e2-a392-3b6b51a8fac4,24.79,processing
EMP-6f7f8519-2975-439c-aeb3-65ce99b97495,CORP-1f5ba4e7-926a-47c5-9031-b07ad1dd6261,BRC-c18ce67b-a514-41d7-9626-9fb6c93eb385,5.81,processing
EMP-2f355687-2d6a-4156-a2f9-336b78908dcd,CORP-7dc67e67-e879-4da0-8fee-7d14ba4752b8,BRC-c18ce67b-a514-41d7-9626-9fb6c93eb385,22.59,processing
EMP-252e1bc1-442d-47da-8998-6e0374c423de,CORP-e4025d0e-0491-49ef-8284-2738c2d0a0cf,BRC-14529809-f882-4603-aef1-dd0a3396c148,16.37,failed
EMP-13054092-7ed3-47a7-b78b-b91afc59532a,CORP-e4025d0e-0491-49ef-8284-2738c2d0a0cf,BRC-55ed5842-adff-441c-b242-b657e7d69a5a,15.77,processing
EMP-049aa31e-a6f2-4246-94d5-8e142d1cfebe,CORP-7dc67e67-e879-4da0-8fee-7d14ba4752b8,BRC-7a16eeb4-c285-479c-b905-b6f7819d2cc0,26.11,failed
EMP-00424257-3680-46c7-b329-c2e263071f73,CORP-55988522-7698-46ba-bddd-4bc2956a6bb4,BRC-022992c6-0e0c-4358-bf5f-d6bac61cbcab,35.43,processing
EMP-d8998672-4b54-4ba0-a3db-0079ec4686e6,CORP-7dc67e67-e879-4da0-8fee-7d14ba4752b8,BRC-7a16eeb4-c285-479c-b905-b6f7819d2cc0,37.11,failed
EMP-3c6bfc69-46e5-45e6-8aa2-d82fc8613d96,CORP-55988522-7698-46ba-bddd-4bc2956a6bb4,BRC-a4150398-52f2-4797-b0af-26d88b30cf39,44.02,processing
EMP-bf888ec3-9dc7-41fe-b983-1383b47f8a95,CORP-a9804e0b-e8b0-4837-8bbe-aabafcd483dd,BRC-ce86aad4-f030-47b3-b6f2-858c382437d8,16.07,processing
EMP-20d036ba-2729-4ae9-b20c-bc04d0358bd1,CORP-55988522-7698-46ba-bddd-4bc2956a6bb4,BRC-b932844f-34c1-47e5-b3a8-5cf78c321d65,21.41,processing
EMP-255fe068-f6bd-40bd-8ed6-68364aecc0db,CORP-7dc67e67-e879-4da0-8fee-7d14ba4752b8,BRC-5cdf258f-4916-477e-b9da-1e60cd15cab3,9.56,failed
EMP-2313a1df-efad-4a5a-9f96-c40b14c275e7,CORP-a9804e0b-e8b0-4837-8bbe-aabafcd483dd,BRC-5a6fd430-c093-4ed9-ad8b-3ad2d25f4f8e,30.06,processing
EMP-0b53c57c-2da7-421c-966e-35406e333857,CORP-55988522-7698-46ba-bddd-4bc2956a6bb4,BRC-7a16eeb4-c285-479c-b905-b6f7819d2cc0,22.50,processing
EMP-e63fb02a-cee7-4652-9fa4-f58d3834c6b4,CORP-55988522-7698-46ba-bddd-4bc2956a6bb4,BRC-52b071ba-5b35-4743-b219-40230551cd8c,25.18,processing
EMP-5cf8b977-b534-4eb8-91a9-d2e6bec2cd40,CORP-1f5ba4e7-926a-47c5-9031-b07ad1dd6261,BRC-0b4fa181-996b-44e2-a392-3b6b51a8fac4,31.90,processing
EMP-60bc27b9-d941-495f-a773-b76ba88ba0b0,CORP-1f5ba4e7-926a-47c5-9031-b07ad1dd6261,BRC-48d5e702-c481-474f-a8fa-0efead047955,33.45,processing
EMP-3a36b7ed-4288-47d6-918a-3cc1e75d2ebc,CORP-e4025d0e-0491-49ef-8284-2738c2d0a0cf,BRC-d424bad8-3cc3-4d65-ba9a-77c14face820,24.15,processing
EMP-eed0327e-da51-4530-8446-157a018a64dd,CORP-7dc67e67-e879-4da0-8fee-7d14ba4752b8,BRC-a4150398-52f2-4797-b0af-26d88b30cf39,26.22,processing
EMP-f6e8b824-1f7e-49ba-a4fd-4976da33b87a,CORP-a9804e0b-e8b0-4837-8bbe-aabafcd483dd,BRC-d424bad8-3cc3-4d65-ba9a-77c14face820,3.72,processing
EMP-1ad6c5a6-40c3-4a5b-9add-876ac57341e0,CORP-e4025d0e-0491-49ef-8284-2738c2d0a0cf,BRC-534d4c42-3760-41fe-843b-6ee3e453bfca,25.31,processing
EMP-f3799ec8-d60a-4d43-9563-4c54d7af1e42,CORP-55988522-7698-46ba-bddd-4bc2956a6bb4,BRC-577934f5-f781-4e1f-88b2-48b1458c47e0,22.72,processing
EMP-faccc093-fa92-4e50-aebb-1e0ab7420ed5,CORP-1f5ba4e7-926a-47c5-9031-b07ad1dd6261,BRC-3698d771-ebf5-47d7-8a55-b7910a5e61d9,5.78,processing
EMP-5c961286-2d7c-400b-9f3c-96e8e6677df0,CORP-7dc67e67-e879-4da0-8fee-7d14ba4752b8,BRC-3698d771-ebf5-47d7-8a55-b7910a5e61d9,3.86,processing
EMP-f1454696-98e4-4143-812c-a8cce4c8b199,CORP-7dc67e67-e879-4da0-8fee-7d14ba4752b8,BRC-770a7c74-286c-4592-8144-4c5e7f69eaa0,21.34,processing
EMP-be64c893-6cdd-4f4b-8166-fa23f42259b6,CORP-1f5ba4e7-926a-47c5-9031-b07ad1dd6261,BRC-55ed5842-adff-441c-b242-b657e7d69a5a,24.33,processing
EMP-24e7d5e0-a0df-4ecd-9da9-fd9d355cc7d9,CORP-55988522-7698-46ba-bddd-4bc2956a6bb4,BRC-ea093494-a5bc-4ecf-b4c1-9f6b0eabec86,28.12,failed
EMP-6b6568be-ee4c-484e-b005-552c0d886d3d,CORP-55988522-7698-46ba-bddd-4bc2956a6bb4,BRC-14529809-f882-4603-aef1-dd0a3396c148,25.01,processing
EMP-4e090a94-3b26-4055-97a2-a76275169054,CORP-55988522-7698-46ba-bddd-4bc2956a6bb4,BRC-5a6fd430-c093-4ed9-ad8b-3ad2d25f4f8e,14.91,processing
EMP-ebc50cc3-0c80-41b9-894b-6e951b456c29,CORP-a9804e0b-e8b0-4837-8bbe-aabafcd483dd,BRC-71600c03-f7fd-4c35-a963-1fe56c820825,32.48,processing
EMP-f7e2ca34-cd14-4f91-981c-dafd012b6320,CORP-e4025d0e-0491-49ef-8284-2738c2d0a0cf,BRC-c18ce67b-a514-41d7-9626-9fb6c93eb385,26.95,processing
EMP-d586d747-9f43-4270-9cbe-89da614dcea8,CORP-1f5ba4e7-926a-47c5-9031-b07ad1dd6261,BRC-7a16eeb4-c285-479c-b905-b6f7819d2cc0,35.44,failed
EMP-1d9c3663-8adb-47dd-9a1b-8d35728e962d,CORP-7dc67e67-e879-4da0-8fee-7d14ba4752b8,BRC-5713fc98-f3fe-4a69-b9f2-f29ab079b917,11.63,processing
EMP-280fb5f3-f474-4956-be2a-da5f23c851e7,CORP-7dc67e67-e879-4da0-8fee-7d14ba4752b8,BRC-577934f5-f781-4e1f-88b2-48b1458c47e0,23.63,processing
EMP-b805863c-1209-48bf-82fb-b8972e00f760,CORP-55988522-7698-46ba-bddd-4bc2956a6bb4,BRC-d424bad8-3cc3-4d65-ba9a-77c14face820,35.05,processing
EMP-6cdf1db3-b2b8-47e0-93e4-d1e6feb14f5b,CORP-a9804e0b-e8b0-4837-8bbe-aabafcd483dd,BRC-ce86aad4-f030-47b3-b6f2-858c382437d8,27.51,processing
EMP-4fca230c-743a-4f35-b073-a4e18f8d4c9c,CORP-1f5ba4e7-926a-47c5-9031-b07ad1dd6261,BRC-6bc356d6-e508-4b82-9801-8129878dabe2,29.22,processing
EMP-18851aa1-af2e-4fbb-bfd6-382868ad91c2,CORP-7dc67e67-e879-4da0-8fee-7d14ba4752b8,BRC-2d047a52-d2d0-4af0-88d4-f60cad1e613c,30.66,processing
EMP-991eb803-3c8d-4da8-a517-ef6ad00ff3dc,CORP-55988522-7698-46ba-bddd-4bc2956a6bb4,BRC-94dddc86-cf93-4d41-b082-363d23a21e00,19.67,processing
EMP-1745b926-e322-41d9-b949-cace1ae478e1,CORP-7dc67e67-e879-4da0-8fee-7d14ba4752b8,BRC-71600c03-f7fd-4c35-a963-1fe56c820825,19.89,processing
EMP-9d8c7507-81fc-458b-8768-31346219abc7,CORP-e4025d0e-0491-49ef-8284-2738c2d0a0cf,BRC-577934f5-f781-4e1f-88b2-48b1458c47e0,8.35,processing
EMP-adfb83aa-2167-4fdc-96df-14e8b4de9c6e,CORP-a9804e0b-e8b0-4837-8bbe-aabafcd483dd,BRC-d424bad8-3cc3-4d65-ba9a-77c14face820,29.34,processing
EMP-dba2de38-4bd1-496a-b25c-5981c6048928,CORP-a9804e0b-e8b0-4837-8bbe-aabafcd483dd,BRC-5a6fd430-c093-4ed9-ad8b-3ad2d25f4f8e,44.45,processing
EMP-54210d27-3082-4499-b53b-38f7f55f7d76,CORP-55988522-7698-46ba-bddd-4bc2956a6bb4,BRC-3698d771-ebf5-47d7-8a55-b7910a5e61d9,13.55,processing
EMP-ab039acb-397a-473f-80c9-b719f63f3087,CORP-1f5ba4e7-926a-47c5-9031-b07ad1dd6261,BRC-48d5e702-c481-474f-a8fa-0efead047955,13.93,processing
EMP-ab051c7d-4c49-43e7-a4d9-b566794760c1,CORP-e4025d0e-0491-49ef-8284-2738c2d0a0cf,BRC-bbfbdfe5-0173-4613-8b07-aadb828e67f6,20.97,processing
EMP-1c7dcb3d-94bf-4652-899f-da86390d1a44,CORP-e4025d0e-0491-49ef-8284-2738c2d0a0cf,BRC-48d5e702-c481-474f-a8fa-0efead047955,22.69,failed
EMP-d0eee4a6-0b23-4004-9393-b94e05216774,CORP-55988522-7698-46ba-bddd-4bc2956a6bb4,BRC-14529809-f882-4603-aef1-dd0a3396c148,33.86,processing
EMP-21b15949-28e4-4e0d-b519-457a46703e3d,CORP-e4025d0e-0491-49ef-8284-2738c2d0a0cf,BRC-ce86aad4-f030-47b3-b6f2-858c382437d8,22.91,processing
EMP-b200c300-a3e7-4d86-9e66-0a4b03a68cb7,CORP-55988522-7698-46ba-bddd-4bc2956a6bb4,BRC-3698d771-ebf5-47d7-8a55-b7910a5e61d9,53.24,processing
EMP-0095c4e1-aa4c-47cc-8b75-39026433cf2b,CORP-e4025d0e-0491-49ef-8284-2738c2d0a0cf,BRC-d424bad8-3cc3-4d65-ba9a-77c14face820,35.30,processing
EMP-dec9776a-1eda-4aa2-b4e6-d85d29558efd,CORP-7dc67e67-e879-4da0-8fee-7d14ba4752b8,BRC-29bf2018-115d-41fa-9cda-ba9698eb6abf,55.52,processing
EMP-b6c233b9-e02c-4ed0-b3ab-135e6fa721c6,CORP-a9804e0b-e8b0-4837-8bbe-aabafcd483dd,BRC-14529809-f882-4603-aef1-dd0a3396c148,56.41,processing
EMP-80ac852d-5db4-4572-bde1-995d8f33af43,CORP-55988522-7698-46ba-bddd-4bc2956a6bb4,BRC-ea093494-a5bc-4ecf-b4c1-9f6b0eabec86,51.39,processing
EMP-10f4c614-e1b1-49be-88ac-b9c9cb810e23,CORP-7dc67e67-e879-4da0-8fee-7d14ba4752b8,BRC-29bf2018-115d-41fa-9cda-ba9698eb6abf,17.58,processing
EMP-5ab913a2-3c54-43f0-9637-a0daeb72d5c1,CORP-1f5ba4e7-926a-47c5-9031-b07ad1dd6261,BRC-c18ce67b-a514-41d7-9626-9fb6c93eb385,26.01,failed
EMP-7c7e67ab-9e27-4be6-91e2-eeb4066765d3,CORP-55988522-7698-46ba-bddd-4bc2956a6bb4,BRC-52b071ba-5b35-4743-b219-40230551cd8c,22.54,processing
EMP-40702da3-1bdd-41b4-b697-6cb5dd979a0c,CORP-a9804e0b-e8b0-4837-8bbe-aabafcd483dd,BRC-d424bad8-3cc3-4d65-ba9a-77c14face820,43.90,processing
EMP-182314d9-f108-468e-b386-e271c934ee03,CORP-a9804e0b-e8b0-4837-8bbe-aabafcd483dd,BRC-3698d771-ebf5-47d7-8a55-b7910a5e61d9,19.20,processing
EMP-c3753b54-53d4-45cd-a8b6-e2a1410d47aa,CORP-7dc67e67-e879-4da0-8fee-7d14ba4752b8,BRC-7a16eeb4-c285-479c-b905-b6f7819d2cc0,49.94,processing
